Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Arizona Montessori Charter School at Anthem,0400415,MARICOPA COUNTY,04013,1-Yes,2-Title I targeted assistance school,0408,Yes participating without using any Provision or the CEO,1-Primary,188,23,80,108,0,4,19,11,136,0,18,040041502414,AMCS at Anthem dba Caurus Academy,85749,Arizona Montessori Charter School at Anthem,42.5,2015,1,0.425531914893617,0.574468085106383,0.0,0.02127659574468085,0.10106382978723404,0.05851063829787234,0.723404255319149,0.0,0.09574468085106383,0.12234042553191489,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
American Heritage Academy,0400130,YAVAPAI COUNTY,04025,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0401,No,1-Primary,162,,92,70,24,2,13,0,120,2,1,040013002569,American Heritage Academy - Camp Verde,6365,American Heritage Academy,29.5,2015,1,0.5679012345679012,0.43209876543209874,0.14814814814814814,0.012345679012345678,0.08024691358024691,0.0,0.7407407407407407,0.012345679012345678,0.006172839506172839,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
American Heritage Academy,0400130,YAVAPAI COUNTY,04025,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0404,No,4-Other,292,,145,147,8,4,44,3,229,0,4,040013001803,American Heritage Academy - Cottonwood,6365,American Heritage Academy,31.5,2015,1,0.4965753424657534,0.5034246575342466,0.0273972602739726,0.0136986301369863,0.1506849315068493,0.010273972602739725,0.7842465753424658,0.0,0.0136986301369863,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Charter Foundation  Inc.,0400131,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,4-Other,170,127,89,81,5,4,94,31,23,1,12,040013101781,AmeriSchools Academy - Camelback,6355,"The Charter Foundation, Inc.",33.5,2015,1,0.5235294117647059,0.4764705882352941,0.029411764705882353,0.023529411764705882,0.5529411764705883,0.18235294117647058,0.13529411764705881,0.0058823529411764705,0.07058823529411765,0.7470588235294118,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Charter Foundation  Inc.,0400131,PIMA COUNTY,04019,1-Yes,5-Title I schoolwide school,0402,No,4-Other,194,,100,94,7,0,102,15,64,2,4,040013102070,AmeriSchools Academy - Country Club,6355,"The Charter Foundation, Inc.",33.5,2015,1,0.5154639175257731,0.4845360824742268,0.03608247422680412,0.0,0.5257731958762887,0.07731958762886598,0.32989690721649484,0.010309278350515464,0.020618556701030927,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
The Charter Foundation  Inc.,0400131,YUMA COUNTY,04027,1-Yes,5-Title I schoolwide school,0403,No,1-Primary,197,,103,94,0,4,138,0,51,1,3,040013101960,AmeriSchools Academy - Yuma,6355,"The Charter Foundation, Inc.",34.5,2015,1,0.5228426395939086,0.47715736040609136,0.0,0.02030456852791878,0.700507614213198,0.0,0.25888324873096447,0.005076142131979695,0.015228426395939087,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
The Charter Foundation  Inc.,0400131,YUMA COUNTY,04027,1-Yes,5-Title I schoolwide school,0403,No,1-Primary,234,,107,127,5,3,158,5,63,0,0,040013103274,Amerischools Academy North,6355,"The Charter Foundation, Inc.",46.0,2015,1,0.45726495726495725,0.5427350427350427,0.021367521367521368,0.01282051282051282,0.6752136752136753,0.021367521367521368,0.2692307692307692,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Amphitheater Unified District,0400680,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,No,1-Primary,5,,3,2,0,0,1,0,4,0,0,040068003314,Amphi Academy at Donaldson,4406,Amphitheater Unified District,,2015,0,0.6,0.4,0.0,0.0,0.2,0.0,0.8,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Amphitheater Unified District,0400680,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,3-High,1221,890,660,561,35,61,765,125,207,4,24,040068000032,Amphitheater High School,4406,Amphitheater Unified District,13.0,2015,0,0.5405405405405406,0.4594594594594595,0.028665028665028666,0.049959049959049956,0.6265356265356266,0.10237510237510238,0.16953316953316952,0.003276003276003276,0.019656019656019656,0.7289107289107289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Amphitheater Unified District,0400680,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,2-Middle,644,508,317,327,18,23,397,82,110,3,11,040068000020,Amphitheater Middle School,4406,Amphitheater Unified District,18.5,2015,0,0.4922360248447205,0.5077639751552795,0.027950310559006212,0.03571428571428571,0.6164596273291926,0.12732919254658384,0.17080745341614906,0.004658385093167702,0.017080745341614908,0.7888198757763976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Roosevelt Elementary District,0407080,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,109,0,83,26,0,1,47,45,14,0,2,040708000600,Amy L. Houston Academy,4279,Roosevelt Elementary District,,2015,0,0.7614678899082569,0.23853211009174313,0.0,0.009174311926605505,0.43119266055045874,0.41284403669724773,0.12844036697247707,0.0,0.01834862385321101,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scottsdale Unified District,0407570,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0406,Yes participating without using any Provision or the CEO,1-Primary,567,42,284,283,6,54,54,13,427,2,11,040757001327,Anasazi Elementary,4240,Scottsdale Unified District,69.0,2015,0,0.5008818342151675,0.4991181657848324,0.010582010582010581,0.09523809523809523,0.09523809523809523,0.02292768959435626,0.7530864197530864,0.003527336860670194,0.019400352733686066,0.07407407407407407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vail Unified District,0408850,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,620,141,314,306,2,19,164,24,400,0,11,040885003272,Andrada Polytechnic High School,4413,Vail Unified District,41.0,2015,0,0.5064516129032258,0.4935483870967742,0.0032258064516129032,0.03064516129032258,0.2645161290322581,0.03870967741935484,0.6451612903225806,0.0,0.017741935483870968,0.22741935483870968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,1-Primary,389,241,218,171,3,3,160,14,173,2,34,040880000850,Anna Henry Elementary School,4403,Tucson Unified District,29.5,2015,0,0.5604113110539846,0.43958868894601544,0.007712082262210797,0.007712082262210797,0.41131105398457585,0.03598971722365039,0.44473007712082263,0.005141388174807198,0.08740359897172237,0.6195372750642674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,347,317,191,156,179,0,151,2,7,0,8,040880000858,Anna Lawrence Intermediate School,4403,Tucson Unified District,13.5,2015,0,0.5504322766570605,0.4495677233429395,0.515850144092219,0.0,0.43515850144092216,0.005763688760806916,0.020172910662824207,0.0,0.023054755043227664,0.9135446685878963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Chandler Unified District #80,0401870,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,1-Primary,889,138,456,433,28,111,125,34,566,0,25,040187001532,Anna Marie Jacobson  Elementary School,4242,Chandler Unified District #80,66.5,2015,0,0.5129358830146231,0.4870641169853768,0.031496062992125984,0.12485939257592801,0.140607424071991,0.03824521934758155,0.6366704161979753,0.0,0.0281214848143982,0.15523059617547807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tucson Unified District,0408800,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,1-Primary,584,335,317,267,7,8,251,22,242,0,54,040880000819,Annie Kellond Elementary School,4403,Tucson Unified District,46.0,2015,0,0.5428082191780822,0.4571917808219178,0.011986301369863013,0.0136986301369863,0.4297945205479452,0.03767123287671233,0.4143835616438356,0.0,0.09246575342465753,0.5736301369863014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Antelope Union High School District,0400720,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,3-High,240,187,131,109,1,1,186,1,49,1,1,040072000034,Antelope Union High School,4506,Antelope Union High School District,9.0,2015,0,0.5458333333333333,0.45416666666666666,0.004166666666666667,0.004166666666666667,0.775,0.004166666666666667,0.20416666666666666,0.004166666666666667,0.004166666666666667,0.7791666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Florence Unified School District,0402920,PINAL COUNTY,04021,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,4-Other,826,495,445,381,14,10,236,69,467,4,26,040292002637,Anthem Elementary School,4437,Florence Unified School District,31.0,2015,0,0.5387409200968523,0.4612590799031477,0.01694915254237288,0.012106537530266344,0.2857142857142857,0.08353510895883777,0.5653753026634383,0.004842615012106538,0.031476997578692496,0.5992736077481841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Deer Valley Unified District,0407750,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,1-Primary,771,129,395,376,9,11,83,18,639,2,9,040775001874,Anthem School,4246,Deer Valley Unified District,55.0,2015,0,0.5123216601815823,0.4876783398184176,0.011673151750972763,0.014267185473411154,0.10765239948119326,0.023346303501945526,0.8287937743190662,0.0025940337224383916,0.011673151750972763,0.16731517509727625,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sahuarita Unified District,0407300,PIMA COUNTY,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,1-Primary,1309,333,701,608,10,17,697,41,524,4,16,040730002818,Anza Trail,4411,Sahuarita Unified District,42.0,2015,0,0.5355233002291826,0.4644766997708174,0.007639419404125287,0.012987012987012988,0.5324675324675324,0.03132161955691368,0.400305576776165,0.0030557677616501145,0.012223071046600458,0.25439266615737205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Apache Elementary District,0400750,COCHISE COUNTY,04003,2-No,6-Not a Title I school,0402,No,1-Primary,6,,3,3,0,0,1,0,5,0,0,040075000039,Apache Elementary School,4178,Apache Elementary District,55.0,2015,0,0.5,0.5,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Peoria Unified School District,0406250,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,1-Primary,756,213,410,346,1,24,178,19,502,0,32,040625001501,Apache Elementary School,4237,Peoria Unified School District,55.0,2015,0,0.5423280423280423,0.4576719576719577,0.0013227513227513227,0.031746031746031744,0.23544973544973544,0.02513227513227513,0.6640211640211641,0.0,0.042328042328042326,0.28174603174603174,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Apache Junction Unified District,0400790,PINAL COUNTY,04021,2-No,4-Title I schoolwide eligible school-No program,0404,Yes participating without using any Provision or the CEO,3-High,1304,722,688,616,16,10,398,9,825,2,44,040079000043,Apache Junction High School,4443,Apache Junction Unified District,19.0,2015,0,0.5276073619631901,0.4723926380368098,0.012269938650306749,0.007668711656441718,0.3052147239263804,0.006901840490797546,0.6326687116564417,0.0015337423312883436,0.03374233128834356,0.553680981595092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Glendale Union High School District,0403450,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,3-High,1976,1291,1001,975,32,63,1245,186,437,5,8,040345000275,Apollo High School,4285,Glendale Union High School District,33.5,2015,0,0.506578947368421,0.4934210526315789,0.016194331983805668,0.03188259109311741,0.6300607287449392,0.09412955465587045,0.22115384615384615,0.0025303643724696357,0.004048582995951417,0.65334008097166,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sunnyside Unified District,0408170,PIMA COUNTY,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,2-Middle,787,660,408,379,33,0,731,7,16,0,0,040817000706,Apollo Middle School,4407,Sunnyside Unified District,11.0,2015,0,0.5184243964421855,0.4815756035578145,0.04193138500635324,0.0,0.928843710292249,0.008894536213468869,0.020330368487928845,0.0,0.0,0.8386277001270648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Scottsdale Unified District,0407570,MARICOPA COUNTY,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,Yes participating without using any Provision or the CEO,3-High,1731,533,833,898,47,52,577,73,955,10,17,040757000640,Arcadia High School,4240,Scottsdale Unified District,35.0,2015,0,0.48122472559214324,0.5187752744078568,0.027151935297515885,0.03004043905257077,0.3333333333333333,0.042172154823801274,0.5517042172154824,0.005777007510109763,0.009820912767186597,0.30791450028885037,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arizona Agribusiness & Equine Center  Inc.,0400828,MARICOPA COUNTY,04013,1-Yes,2-Title I targeted assistance school,0403,No,3-High,450,,189,261,4,13,166,23,237,2,5,040082803199,Arizona Agribusiness & Equine Center - Estrella,90779,"Arizona Agribusiness & Equine Center, Inc.",53.0,2015,1,0.42,0.58,0.008888888888888889,0.028888888888888888,0.3688888888888889,0.051111111111111114,0.5266666666666666,0.0044444444444444444,0.011111111111111112,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Arizona Agribusiness & Equine Center  Inc.,0400838,YAVAPAI COUNTY,04025,1-Yes,2-Title I targeted assistance school,0404,No,3-High,193,,57,136,2,2,23,4,161,0,1,040083803243,"Arizona Agribusiness & Equine Center, Inc. - Prescott Valley",91131,"Arizona Agribusiness & Equine Center, Inc.",49.5,2015,1,0.29533678756476683,0.7046632124352331,0.010362694300518135,0.010362694300518135,0.11917098445595854,0.02072538860103627,0.8341968911917098,0.0,0.0051813471502590676,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Arizona Agribusiness & Equine Center  Inc.,0400426,MARICOPA COUNTY,04013,1-Yes,2-Title I targeted assistance school,0405,No,3-High,172,,77,95,2,1,19,5,142,2,1,040042602528,"Arizona Agribusiness & Equine Center, Inc. - Red Mountain",87403,"Arizona Agribusiness & Equine Center, Inc.",60.5,2015,1,0.4476744186046512,0.5523255813953488,0.011627906976744186,0.005813953488372093,0.11046511627906977,0.029069767441860465,0.8255813953488372,0.011627906976744186,0.005813953488372093,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Arizona Autism Charter Schools  Inc.,0400913,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0409,No,1-Primary,87,,79,8,4,7,29,11,32,0,4,040091303455,Arizona Autism Charter School,91958,"Arizona Autism Charter Schools, Inc.",19.5,2015,1,0.9080459770114943,0.09195402298850575,0.04597701149425287,0.08045977011494253,0.3333333333333333,0.12643678160919541,0.367816091954023,0.0,0.04597701149425287,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Success School,0400326,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,4-Other,739,566,367,372,7,5,417,111,178,1,20,040032602162,Arizona Charter Academy,79453,Success School,33.5,2015,1,0.496617050067659,0.503382949932341,0.009472259810554804,0.006765899864682003,0.564276048714479,0.15020297699594046,0.2408660351826793,0.0013531799729364006,0.02706359945872801,0.7658998646820027,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Toltec School District,0408550,PINAL COUNTY,04021,1-Yes,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),1-Primary,507,0,259,248,23,2,304,18,156,1,3,040855003405,Arizona City Elementary School,4450,Toltec School District,17.5,2015,1,0.5108481262327417,0.4891518737672584,0.045364891518737675,0.0039447731755424065,0.5996055226824457,0.03550295857988166,0.3076923076923077,0.0019723865877712033,0.005917159763313609,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pima Prevention Partnership,0400821,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0407,Yes under Provision 2,3-High,194,0,96,98,0,0,170,10,12,0,2,040082103226,Arizona Collegiate High School,90536,Pima Prevention Partnership,,2015,1,0.4948453608247423,0.5051546391752577,0.0,0.0,0.8762886597938144,0.05154639175257732,0.061855670103092786,0.0,0.010309278350515464,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Arizona Connections Academy Charter School  Inc.,0400427,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0405,No,4-Other,1920,,943,977,32,25,440,75,1217,1,130,040042703160,Arizona Connections Academy,87407,"Arizona Connections Academy Charter School, Inc.",34.0,2015,1,0.49114583333333334,0.5088541666666667,0.016666666666666666,0.013020833333333334,0.22916666666666666,0.0390625,0.6338541666666667,0.0005208333333333333,0.06770833333333333,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edkey  Inc. - Arizona Conservatory for Arts and Academics,0400653,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0406,Yes participating without using any Provision or the CEO,3-High,249,120,93,156,4,3,37,17,183,0,5,040065303069,Arizona Conservatory for Arts and Academics,79981,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",37.5,2015,1,0.37349397590361444,0.6265060240963856,0.01606425702811245,0.012048192771084338,0.14859437751004015,0.06827309236947791,0.7349397590361446,0.0,0.020080321285140562,0.4819277108433735,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Edkey  Inc. - Arizona Conservatory for Arts and Academics,0400653,MARICOPA COUNTY,04013,1-Yes,5-Title I schoolwide school,0406,Yes participating without using any Provision or the CEO,2-Middle,229,145,75,154,4,3,38,20,154,1,9,040065303004,Arizona Conservatory for Arts and Academics Middle School,79981,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",43.0,2015,1,0.32751091703056767,0.6724890829694323,0.017467248908296942,0.013100436681222707,0.16593886462882096,0.08733624454148471,0.6724890829694323,0.004366812227074236,0.039301310043668124,0.6331877729257642,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tolleson Elementary District,0408490,MARICOPA COUNTY,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,466,377,239,227,4,5,371,56,23,1,6,040849001705,Arizona Desert Elementary School,4264,Tolleson Elementary District,26.25,2015,0,0.5128755364806867,0.4871244635193133,0.008583690987124463,0.01072961373390558,0.796137339055794,0.12017167381974249,0.04935622317596566,0.002145922746781116,0.012875536480686695,0.8090128755364807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gadsden Elementary District,0403240,YUMA COUNTY,04027,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,765,42,390,375,2,0,760,0,2,1,0,040324001806,Arizona Desert Elementary School,4505,Gadsden Elementary District,26.25,2015,0,0.5098039215686274,0.49019607843137253,0.00261437908496732,0.0,0.9934640522875817,0.0,0.00261437908496732,0.00130718954248366,0.0,0.054901960784313725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Portable Practical Educational Preparation  Inc. (PPEP  Inc.,0400432,MARICOPA COUNTY,04013,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0407,No,3-High,774,,393,381,25,2,131,53,529,7,27,040043203324,Arizona Insight Academy,87405,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",13.5,2015,1,0.5077519379844961,0.49224806201550386,0.03229974160206718,0.002583979328165375,0.16925064599483206,0.06847545219638243,0.6834625322997416,0.00904392764857881,0.03488372093023256,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
