County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,District Entity ID,School Name,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Middle,Tucson Unified District (4403),408800.0,716,457,373,343,14,14,361,50,211,3,63,040880000817,4403,Alice Vail Middle School,Tucson Unified District,23.0,2022,0,0.520949720670391,0.4790502793296089,0.019553072625698324,0.019553072625698324,0.5041899441340782,0.06983240223463687,0.2946927374301676,0.004189944134078212,0.08798882681564246,0.638268156424581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Elementary,All Aboard Charter School (79969),400396.0,106,47,59,47,1,0,73,14,15,0,3,040039602306,79969,All Aboard Charter School,All Aboard Charter School,,2022,1,0.5566037735849056,0.44339622641509435,0.009433962264150943,0.0,0.6886792452830188,0.1320754716981132,0.14150943396226415,0.0,0.02830188679245283,0.44339622641509435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Apache County,4001.0,2-No,6-Not a Title I school,401.0,No,Elementary,Alpine Elementary District (4161),400630.0,55,,22,33,6,0,8,0,41,0,0,040063000019,4161,Alpine Elementary School,Alpine Elementary District,67.5,2022,0,0.4,0.6,0.10909090909090909,0.0,0.14545454545454545,0.0,0.7454545454545455,0.0,0.0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Isaac Elementary District (4259),403960.0,551,489,295,256,0,1,501,29,18,2,0,040396000314,4259,Alta E Butler School,Isaac Elementary District,10.0,2022,0,0.5353901996370236,0.4646098003629764,0.0,0.0018148820326678765,0.9092558983666061,0.05263157894736842,0.032667876588021776,0.003629764065335753,0.0,0.8874773139745916,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,739,259,388,351,9,14,486,70,124,4,32,040625000507,4237,Alta Loma School,Peoria Unified School District,27.5,2022,0,0.5250338294993234,0.4749661705006766,0.012178619756427604,0.018944519621109608,0.6576454668470907,0.09472259810554803,0.16779431664411368,0.005412719891745603,0.04330175913396482,0.35047361299052776,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),Elementary,Washington Elementary School District (4260),409060.0,540,496,282,258,16,32,265,132,71,0,24,040906000916,4260,Alta Vista Elementary School,Washington Elementary School District,15.5,2022,0,0.5222222222222223,0.4777777777777778,0.02962962962962963,0.05925925925925926,0.49074074074074076,0.24444444444444444,0.13148148148148148,0.0,0.044444444444444446,0.9185185185185185,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pima County,4019.0,1-Yes,5-Title I schoolwide school,403.0,Yes participating without using any Provision or the CEO,High,American Charter Schools Foundation d.b.a. Alta Vi (80995),400619.0,464,194,243,221,3,1,443,3,12,0,2,040061903097,80995,Alta Vista High School,American Charter Schools Foundation d.b.a. Alta Vista High School,11.0,2022,1,0.5237068965517241,0.47629310344827586,0.00646551724137931,0.0021551724137931034,0.9547413793103449,0.00646551724137931,0.02586206896551724,0.0,0.004310344827586207,0.41810344827586204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Altar Valley Elementary District (4418),404770.0,201,148,103,98,12,1,121,3,56,0,8,040477001005,4418,Altar Valley Middle School,Altar Valley Elementary District,21.5,2022,0,0.5124378109452736,0.48756218905472637,0.05970149253731343,0.004975124378109453,0.6019900497512438,0.014925373134328358,0.27860696517412936,0.0,0.03980099502487562,0.736318407960199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,4019.0,1-Yes,5-Title I schoolwide school,403.0,No,High,Tucson Youth Development/ACE Charter High School (4422),400079.0,450,,211,239,28,8,207,34,173,0,0,040007901008,4422,Alternative Computerized Education (ACE) Charter High School,Tucson Youth Development/ACE Charter High School,10.0,2022,1,0.4688888888888889,0.5311111111111111,0.06222222222222222,0.017777777777777778,0.46,0.07555555555555556,0.3844444444444444,0.0,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Baboquivari Unified School District #40 (4412),403950.0,6,,3,3,6,0,0,0,0,0,0,040395003210,4412,Alternative Middle School (Indian Oasis Middle School),Baboquivari Unified School District #40,,2022,0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Pendergast Elementary District (4283),406210.0,488,322,244,244,17,9,403,34,20,0,5,040621002570,4283,Amberlea Elementary School,Pendergast Elementary District,17.5,2022,0,0.5,0.5,0.03483606557377049,0.018442622950819672,0.8258196721311475,0.06967213114754098,0.040983606557377046,0.0,0.010245901639344262,0.6598360655737705,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,4013.0,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,408.0,Yes participating without using any Provision or the CEO,Other,Caurus Academy Inc (85749),400415.0,468,37,244,224,2,4,63,9,361,0,29,040041502414,85749,AMCS at Anthem dba Caurus Academy,"Caurus Academy, Inc",46.5,2022,1,0.5213675213675214,0.47863247863247865,0.004273504273504274,0.008547008547008548,0.1346153846153846,0.019230769230769232,0.7713675213675214,0.0,0.06196581196581197,0.07905982905982906,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Yavapai County,4025.0,1-Yes,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Edkey Inc. dba American Heritage Academy  (6365),400130.0,96,46,52,44,23,0,20,0,48,0,5,040013002569,6365,American Heritage Academy - Camp Verde,Edkey Inc. dba American Heritage Academy ,,2022,1,0.5416666666666666,0.4583333333333333,0.23958333333333334,0.0,0.20833333333333334,0.0,0.5,0.0,0.052083333333333336,0.4791666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Yavapai County,4025.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,Edkey Inc. dba American Heritage Academy  (6365),400130.0,202,58,90,112,4,3,59,0,133,0,3,040013001803,6365,American Heritage Academy - Cottonwood,Edkey Inc. dba American Heritage Academy ,15.0,2022,1,0.44554455445544555,0.5544554455445545,0.019801980198019802,0.01485148514851485,0.29207920792079206,0.0,0.6584158415841584,0.0,0.01485148514851485,0.2871287128712871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,489,85,249,240,5,5,152,16,281,1,29,040011203365,4348,"American Leadership Academy, Anthem K-6","American Leadership Academy, Inc.",48.0,2022,1,0.50920245398773,0.49079754601226994,0.010224948875255624,0.010224948875255624,0.310838445807771,0.032719836400818,0.5746421267893661,0.002044989775051125,0.05930470347648262,0.1738241308793456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,674,,331,343,1,11,111,15,488,5,43,040011201595,4348,"American Leadership Academy, Gilbert K-6","American Leadership Academy, Inc.",67.5,2022,1,0.4910979228486647,0.5089020771513353,0.001483679525222552,0.016320474777448073,0.16468842729970326,0.02225519287833828,0.7240356083086054,0.00741839762611276,0.06379821958456973,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,American Leadership Academy Inc. (4348),400112.0,2600,,1292,1308,10,48,558,49,1817,10,108,040011203573,4348,"American Leadership Academy, Gilbert North K-12","American Leadership Academy, Inc.",56.5,2022,1,0.4969230769230769,0.5030769230769231,0.0038461538461538464,0.018461538461538463,0.21461538461538462,0.018846153846153846,0.6988461538461539,0.0038461538461538464,0.04153846153846154,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,476,,236,240,5,8,124,17,280,1,41,040011203576,4348,"American Leadership Academy, Gilbert South K-6","American Leadership Academy, Inc.",47.0,2022,1,0.4957983193277311,0.5042016806722689,0.01050420168067227,0.01680672268907563,0.2605042016806723,0.03571428571428571,0.5882352941176471,0.0021008403361344537,0.0861344537815126,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,American Leadership Academy Inc. (4348),400112.0,2400,247,1180,1220,11,49,813,75,1290,15,147,040011203475,4348,"American Leadership Academy, Ironwood K12","American Leadership Academy, Inc.",43.5,2022,1,0.49166666666666664,0.5083333333333333,0.004583333333333333,0.020416666666666666,0.33875,0.03125,0.5375,0.00625,0.06125,0.10291666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Elementary,American Leadership Academy Inc. (4348),400112.0,441,,224,217,1,3,115,4,289,2,27,040011203340,4348,"American Leadership Academy, Mesa K-6","American Leadership Academy, Inc.",69.5,2022,1,0.5079365079365079,0.49206349206349204,0.0022675736961451248,0.006802721088435374,0.26077097505668934,0.009070294784580499,0.655328798185941,0.0045351473922902496,0.061224489795918366,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,American Leadership Academy Inc. (4348),400112.0,2543,,1311,1232,20,17,490,46,1869,15,86,040011203179,4348,"American Leadership Academy, Queen Creek K-12","American Leadership Academy, Inc.",55.0,2022,1,0.5155328352339756,0.48446716476602436,0.007864726700747149,0.006685017695635077,0.19268580416830516,0.018088871411718443,0.7349587101848211,0.005898545025560362,0.033818324813212744,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pinal County,4021.0,1-Yes,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,711,105,350,361,4,12,219,44,374,0,58,040011203279,4348,"American Leadership Academy, San Tan Valley K-6","American Leadership Academy, Inc.",41.5,2022,1,0.49226441631504925,0.5077355836849508,0.005625879043600563,0.016877637130801686,0.3080168776371308,0.06188466947960619,0.5260196905766527,0.0,0.08157524613220815,0.14767932489451477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,4013.0,1-Yes,2-Title I targeted assistance school,405.0,Yes participating without using any Provision or the CEO,Elementary,American Leadership Academy Inc. (4348),400112.0,448,55,237,211,3,1,127,14,273,3,27,040011203570,4348,American Leadership Academy Signal Butte K-6,"American Leadership Academy, Inc.",42.0,2022,1,0.5290178571428571,0.47098214285714285,0.006696428571428571,0.002232142857142857,0.28348214285714285,0.03125,0.609375,0.006696428571428571,0.060267857142857144,0.12276785714285714,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,High,American Leadership Academy Inc. (4348),400112.0,215,,90,125,2,3,60,11,127,1,11,040011203779,4348,AMERICAN LEADERSHIP ACADEMY VIRTUAL ,"American Leadership Academy, Inc.",38.0,2022,1,0.4186046511627907,0.5813953488372093,0.009302325581395349,0.013953488372093023,0.27906976744186046,0.05116279069767442,0.5906976744186047,0.004651162790697674,0.05116279069767442,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Other,The Charter Foundation Inc. (6355),400131.0,125,57,62,63,7,9,49,36,17,0,7,040013101781,6355,AmeriSchools Academy - Camelback,"The Charter Foundation, Inc.",18.0,2022,1,0.496,0.504,0.056,0.072,0.392,0.288,0.136,0.0,0.056,0.456,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pima County,4019.0,1-Yes,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Other,The Charter Foundation Inc. (6355),400131.0,169,80,91,78,9,0,127,9,22,0,2,040013102070,6355,AmeriSchools Academy - Country Club,"The Charter Foundation, Inc.",16.0,2022,1,0.5384615384615384,0.46153846153846156,0.05325443786982249,0.0,0.7514792899408284,0.05325443786982249,0.1301775147928994,0.0,0.011834319526627219,0.47337278106508873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Yuma County,4027.0,1-Yes,5-Title I schoolwide school,403.0,No,Elementary,The Charter Foundation Inc. (6355),400131.0,117,,54,63,3,2,88,2,21,0,1,040013101960,6355,AmeriSchools Academy - Yuma,"The Charter Foundation, Inc.",44.0,2022,1,0.46153846153846156,0.5384615384615384,0.02564102564102564,0.017094017094017096,0.7521367521367521,0.017094017094017096,0.1794871794871795,0.0,0.008547008547008548,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Yuma County,4027.0,1-Yes,5-Title I schoolwide school,403.0,No,Elementary,The Charter Foundation Inc. (6355),400131.0,168,,88,80,1,1,119,0,43,0,4,040013103274,6355,Amerischools Academy North,"The Charter Foundation, Inc.",46.5,2022,1,0.5238095238095238,0.47619047619047616,0.005952380952380952,0.005952380952380952,0.7083333333333334,0.0,0.25595238095238093,0.0,0.023809523809523808,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Pima County,4019.0,1-Yes,6-Not a Title I school,402.0,No,Other,The Charter Foundation Inc. (6355),400131.0,16,,10,6,0,2,9,2,3,0,0,040013103759,6355,AmeriSchools Academy Online Instruction,"The Charter Foundation, Inc.",,2022,1,0.625,0.375,0.0,0.125,0.5625,0.125,0.1875,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,No,Other,Amphitheater Unified District (4406),400680.0,349,,186,163,11,7,174,14,129,4,10,040068003330,4406,Amphi Academy Online,Amphitheater Unified District,17.0,2022,0,0.5329512893982808,0.4670487106017192,0.03151862464183381,0.02005730659025788,0.498567335243553,0.04011461318051576,0.36962750716332377,0.011461318051575931,0.02865329512893983,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),High,Amphitheater Unified District (4406),400680.0,1163,115,597,566,46,34,740,129,179,8,27,040068000032,4406,Amphitheater High School,Amphitheater Unified District,14.5,2022,0,0.5133276010318143,0.4866723989681857,0.03955288048151333,0.029234737747205503,0.6362854686156492,0.11092003439380911,0.15391229578675839,0.006878761822871883,0.023215821152192607,0.09888220120378331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Middle,Amphitheater Unified District (4406),400680.0,627,426,300,327,27,12,407,77,77,3,24,040068000020,4406,Amphitheater Middle School,Amphitheater Unified District,10.0,2022,0,0.4784688995215311,0.5215311004784688,0.0430622009569378,0.019138755980861243,0.6491228070175439,0.12280701754385964,0.12280701754385964,0.004784688995215311,0.03827751196172249,0.6794258373205742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,406.0,Yes participating without using any Provision or the CEO,Elementary,Scottsdale Unified District (4240),407570.0,412,21,222,190,10,36,40,7,304,0,15,040757001327,4240,Anasazi Elementary,Scottsdale Unified District,72.0,2022,0,0.5388349514563107,0.46116504854368934,0.024271844660194174,0.08737864077669903,0.0970873786407767,0.01699029126213592,0.7378640776699029,0.0,0.03640776699029126,0.050970873786407765,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,High,Vail Unified District (4413),408850.0,630,59,338,292,5,15,180,27,374,3,26,040885003272,4413,Andrada Polytechnic High School,Vail Unified District,46.5,2022,0,0.5365079365079365,0.4634920634920635,0.007936507936507936,0.023809523809523808,0.2857142857142857,0.04285714285714286,0.5936507936507937,0.004761904761904762,0.04126984126984127,0.09365079365079365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,255,149,140,115,4,3,95,27,96,10,20,040880000850,4403,Anna Henry Elementary School,Tucson Unified District,,2022,0,0.5490196078431373,0.45098039215686275,0.01568627450980392,0.011764705882352941,0.37254901960784315,0.10588235294117647,0.3764705882352941,0.0392156862745098,0.0784313725490196,0.5843137254901961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Middle,Tucson Unified District (4403),408800.0,210,165,115,95,105,0,100,0,2,0,3,040880000858,4403,Anna Lawrence Intermediate School,Tucson Unified District,7.5,2022,0,0.5476190476190477,0.4523809523809524,0.5,0.0,0.47619047619047616,0.0,0.009523809523809525,0.0,0.014285714285714285,0.7857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,405.0,Yes participating without using any Provision or the CEO,Elementary,Chandler Unified District #80 (4242),401870.0,719,53,385,334,18,64,177,42,368,7,43,040187001532,4242,Anna Marie Jacobson  Elementary School,Chandler Unified District #80,66.5,2022,0,0.5354659248956884,0.46453407510431155,0.025034770514603615,0.0890125173852573,0.24617524339360222,0.0584144645340751,0.5118219749652295,0.009735744089012517,0.059805285118219746,0.0737134909596662,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Tucson Unified District (4403),408800.0,452,172,224,228,4,2,238,23,149,0,36,040880000819,4403,Annie Kellond Elementary School,Tucson Unified District,33.5,2022,0,0.49557522123893805,0.504424778761062,0.008849557522123894,0.004424778761061947,0.5265486725663717,0.05088495575221239,0.32964601769911506,0.0,0.07964601769911504,0.3805309734513274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Yuma County,4027.0,2-No,5-Title I schoolwide school,404.0,Yes under Provision 2,High,Antelope Union High School District (4506),400720.0,195,157,101,94,1,0,141,2,50,0,1,040072000034,4506,Antelope Union High School,Antelope Union High School District,9.0,2022,0,0.517948717948718,0.48205128205128206,0.005128205128205128,0.0,0.7230769230769231,0.010256410256410256,0.2564102564102564,0.0,0.005128205128205128,0.8051282051282052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Pinal County,4021.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,Florence Unified School District (4437),402920.0,977,257,511,466,18,12,327,58,508,11,43,040292002637,4437,Anthem Elementary School,Florence Unified School District,27.5,2022,0,0.5230296827021494,0.47697031729785055,0.01842374616171955,0.012282497441146366,0.33469805527123847,0.0593654042988741,0.5199590583418628,0.011258955987717503,0.044012282497441144,0.263050153531218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
