State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,National School Lunch Program,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Montessori Schoolhouse of Tucson  Inc.,"=""0400126""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",Elementary,13,–,5,8,"=""0""",1,6,"=""0""",4,"=""0""",2,–,†,No,"=""040012601778""",Montessori Schoolhouse,4428,"Montessori Schoolhouse of Tucson, Inc.",95,Math
Arizona,Montessori Schoolhouse of Tucson  Inc.,"=""0400126""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",Elementary,80,–,34,46,"=""0""",6,24,1,43,"=""0""",6,–,†,No,"=""040012601620""",Montessori Schoolhouse,4428,"Montessori Schoolhouse of Tucson, Inc.",78,English Language Arts
Arizona,Montessori Schoolhouse of Tucson  Inc.,"=""0400126""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",Elementary,80,–,34,46,"=""0""",6,24,1,43,"=""0""",6,–,†,No,"=""040012601620""",Montessori Schoolhouse,4428,"Montessori Schoolhouse of Tucson, Inc.",95,Math
Arizona,Montessori Schoolhouse of Tucson  Inc.,"=""0400126""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",Elementary,80,–,34,46,"=""0""",6,24,1,43,"=""0""",6,–,†,No,"=""040012601778""",Montessori Schoolhouse,4428,"Montessori Schoolhouse of Tucson, Inc.",78,English Language Arts
Arizona,Montessori Schoolhouse of Tucson  Inc.,"=""0400126""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0402""",Elementary,80,–,34,46,"=""0""",6,24,1,43,"=""0""",6,–,†,No,"=""040012601778""",Montessori Schoolhouse,4428,"Montessori Schoolhouse of Tucson, Inc.",95,Math
Arizona,Kayenta Unified School District #27,"=""0404060""",Navajo County,"=""04017""",2-No,6-Not a Title I school,"=""0401""",High,582,476,305,277,568,"=""0""",3,"=""0""",3,1,7,42.83,13.59,Yes under Community Eligibility Option (CEO),"=""040406000324""",Monument Valley High School,4396,Kayenta Unified School District #27,11,English Language Arts
Arizona,Kayenta Unified School District #27,"=""0404060""",Navajo County,"=""04017""",2-No,6-Not a Title I school,"=""0401""",High,582,476,305,277,568,"=""0""",3,"=""0""",3,1,7,42.83,13.59,Yes under Community Eligibility Option (CEO),"=""040406000324""",Monument Valley High School,4396,Kayenta Unified School District #27,15,Math
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Elementary,666,539,358,308,30,11,293,68,228,2,34,42.00,15.86,Yes under Community Eligibility Option (CEO),"=""040906000931""",Moon Mountain School,4260,Washington Elementary School District,38,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Elementary,666,539,358,308,30,11,293,68,228,2,34,42.00,15.86,Yes under Community Eligibility Option (CEO),"=""040906000931""",Moon Mountain School,4260,Washington Elementary School District,39,Math
Arizona,Glendale Union High School District,"=""0403450""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0406""",High,1430,757,732,698,36,40,662,119,526,10,37,76.20,18.77,Yes participating without using any Provision or the CEO,"=""040345000280""",Moon Valley High School,4285,Glendale Union High School District,33,English Language Arts
Arizona,Glendale Union High School District,"=""0403450""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0406""",High,1430,757,732,698,36,40,662,119,526,10,37,76.20,18.77,Yes participating without using any Provision or the CEO,"=""040345000280""",Moon Valley High School,4285,Glendale Union High School District,45,Math
Arizona,Morenci Unified District,"=""0405320""",Greenlee County,"=""04011""",2-No,6-Not a Title I school,"=""0401""",High,331,99,180,151,13,3,232,3,78,"=""0""",2,21.25,15.58,Yes participating without using any Provision or the CEO,"=""040532000441""",Morenci High School,4230,Morenci Unified District,30,English Language Arts
Arizona,Morenci Unified District,"=""0405320""",Greenlee County,"=""04011""",2-No,6-Not a Title I school,"=""0401""",High,331,99,180,151,13,3,232,3,78,"=""0""",2,21.25,15.58,Yes participating without using any Provision or the CEO,"=""040532000441""",Morenci High School,4230,Morenci Unified District,31,Math
ARIZONA,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",Elementary,452,338,230,222,34,4,347,17,35,6,9,28.03,16.13,Yes participating without using any Provision or the CEO,"=""040880003414""",Morgan Maxwell School,4403,Tucson Unified District,37,English Language Arts
ARIZONA,Tucson Unified District,"=""0408800""",Pima County,"=""04019""",2-No,6-Not a Title I school,"=""0403""",Elementary,452,338,230,222,34,4,347,17,35,6,9,28.03,16.13,Yes participating without using any Provision or the CEO,"=""040880003414""",Morgan Maxwell School,4403,Tucson Unified District,32,Math
Arizona,Isaac Elementary District,"=""0403960""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Middle,691,614,363,328,3,"=""0""",664,18,4,"=""0""",2,34.00,20.32,Yes under Provision 2,"=""040396001876""",Morris K. Udall Escuela de Bellas Artes,4259,Isaac Elementary District,18,English Language Arts
Arizona,Isaac Elementary District,"=""0403960""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0407""",Middle,691,614,363,328,3,"=""0""",664,18,4,"=""0""",2,34.00,20.32,Yes under Provision 2,"=""040396001876""",Morris K. Udall Escuela de Bellas Artes,4259,Isaac Elementary District,12,Math
Arizona,Morristown Elementary District,"=""0405340""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0404""",Elementary,121,82,58,63,1,"=""0""",32,"=""0""",83,"=""0""",5,9.00,13.44,Yes under Provision 3,"=""040534000442""",Morristown Elementary School,4251,Morristown Elementary District,37,English Language Arts
Arizona,Morristown Elementary District,"=""0405340""",Maricopa County,"=""04013""",2-No,6-Not a Title I school,"=""0404""",Elementary,121,82,58,63,1,"=""0""",32,"=""0""",83,"=""0""",5,9.00,13.44,Yes under Provision 3,"=""040534000442""",Morristown Elementary School,4251,Morristown Elementary District,47,Math
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,4-Title I schoolwide eligible school-No program,"=""0401""",Middle,896,438,500,396,225,3,271,5,368,3,21,45.10,19.87,Yes participating without using any Provision or the CEO,"=""040286000214""",Mount Elden Middle School,4192,Flagstaff Unified District,30,English Language Arts
Arizona,Flagstaff Unified District,"=""0402860""",Coconino County,"=""04005""",2-No,4-Title I schoolwide eligible school-No program,"=""0401""",Middle,896,438,500,396,225,3,271,5,368,3,21,45.10,19.87,Yes participating without using any Provision or the CEO,"=""040286000214""",Mount Elden Middle School,4192,Flagstaff Unified District,25,Math
Arizona,Heber-Overgaard Unified District,"=""0400026""",Navajo County,"=""04017""",2-No,6-Not a Title I school,"=""0401""",Elementary,148,79,78,70,1,1,24,3,113,"=""0""",6,8.25,17.94,Yes participating without using any Provision or the CEO,"=""040002601767""",Mountain Meadows Primary,4392,Heber-Overgaard Unified District,45,English Language Arts
Arizona,Heber-Overgaard Unified District,"=""0400026""",Navajo County,"=""04017""",2-No,6-Not a Title I school,"=""0401""",Elementary,148,79,78,70,1,1,24,3,113,"=""0""",6,8.25,17.94,Yes participating without using any Provision or the CEO,"=""040002601767""",Mountain Meadows Primary,4392,Heber-Overgaard Unified District,65,Math
Arizona,Mountain Oak Charter School  Inc.,"=""0400208""",Yavapai County,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Elementary,181,–,86,95,1,"=""0""",21,6,141,"=""0""",12,–,†,No,"=""040020801970""",Mountain Oak Charter School,78873,"Mountain Oak Charter School, Inc.",40,English Language Arts
Arizona,Mountain Oak Charter School  Inc.,"=""0400208""",Yavapai County,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Elementary,181,–,86,95,1,"=""0""",21,6,141,"=""0""",12,–,†,No,"=""040020801970""",Mountain Oak Charter School,78873,"Mountain Oak Charter School, Inc.",36,Math
Arizona,Tempe Union High School District,"=""0408340""",Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0409""",High,2578,721,1247,1331,109,69,824,636,790,13,137,114.42,22.53,Yes participating without using any Provision or the CEO,"=""040834001567""",Mountain Pointe High School,4287,Tempe Union High School District,33,English Language Arts
Arizona,Tempe Union High School District,"=""0408340""",Maricopa County,"=""04013""",2-No,2-Title I targeted assistance school,"=""0409""",High,2578,721,1247,1331,109,69,824,636,790,13,137,114.42,22.53,Yes participating without using any Provision or the CEO,"=""040834001567""",Mountain Pointe High School,4287,Tempe Union High School District,32,Math
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",High,2179,282,1073,1106,11,198,278,49,1563,6,74,95.00,22.94,Yes participating without using any Provision or the CEO,"=""040775000636""",Mountain Ridge High School,4246,Deer Valley Unified District,53,English Language Arts
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",High,2179,282,1073,1106,11,198,278,49,1563,6,74,95.00,22.94,Yes participating without using any Provision or the CEO,"=""040775000636""",Mountain Ridge High School,4246,Deer Valley Unified District,53,Math
Arizona,Mountain Rose Academy  Inc.,"=""0400204""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0401""",High,249,–,154,95,3,3,113,5,122,"=""0""",3,–,†,No,"=""040020401962""",Mountain Rose Academy,10879,"Mountain Rose Academy, Inc.",32,English Language Arts
Arizona,Mountain Rose Academy  Inc.,"=""0400204""",Pima County,"=""04019""",1-Yes,6-Not a Title I school,"=""0401""",High,249,–,154,95,3,3,113,5,122,"=""0""",3,–,†,No,"=""040020401962""",Mountain Rose Academy,10879,"Mountain Rose Academy, Inc.",11,Math
Arizona,Mountain School  Inc.,"=""0400096""",Coconino County,"=""04005""",1-Yes,6-Not a Title I school,"=""0401""",Elementary,197,–,102,95,3,4,15,"=""0""",174,"=""0""",1,–,†,No,"=""040009601174""",Mountain School,4203,"Mountain School, Inc.",69,English Language Arts
Arizona,Mountain School  Inc.,"=""0400096""",Coconino County,"=""04005""",1-Yes,6-Not a Title I school,"=""0401""",Elementary,197,–,102,95,3,4,15,"=""0""",174,"=""0""",1,–,†,No,"=""040009601174""",Mountain School,4203,"Mountain School, Inc.",61,Math
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Elementary,468,219,252,216,7,15,126,18,277,"=""0""",25,33.00,14.18,Yes participating without using any Provision or the CEO,"=""040775001330""",Mountain Shadows Elementary School,4246,Deer Valley Unified District,39,English Language Arts
Arizona,Deer Valley Unified District,"=""0407750""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Elementary,468,219,252,216,7,15,126,18,277,"=""0""",25,33.00,14.18,Yes participating without using any Provision or the CEO,"=""040775001330""",Mountain Shadows Elementary School,4246,Deer Valley Unified District,40,Math
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Middle,748,410,350,398,19,10,313,54,329,"=""0""",23,40.35,18.54,Yes under Community Eligibility Option (CEO),"=""040906001272""",Mountain Sky Middle School,4260,Washington Elementary School District,47,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Middle,748,410,350,398,19,10,313,54,329,"=""0""",23,40.35,18.54,Yes under Community Eligibility Option (CEO),"=""040906001272""",Mountain Sky Middle School,4260,Washington Elementary School District,44,Math
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Middle,689,178,341,348,5,17,162,20,458,2,25,31.83,21.65,Yes participating without using any Provision or the CEO,"=""040593002266""",Mountain Trail Middle School,4241,Paradise Valley Unified District,60,English Language Arts
Arizona,Paradise Valley Unified District,"=""0405930""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Middle,689,178,341,348,5,17,162,20,458,2,25,31.83,21.65,Yes participating without using any Provision or the CEO,"=""040593002266""",Mountain Trail Middle School,4241,Paradise Valley Unified District,43,Math
Arizona,Dysart Unified District,"=""0402690""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Elementary,876,271,480,396,5,9,248,36,520,"=""0""",58,44.00,19.91,Yes participating without using any Provision or the CEO,"=""040269002780""",Mountain View,4243,Dysart Unified District,51,English Language Arts
Arizona,Dysart Unified District,"=""0402690""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Elementary,876,271,480,396,5,9,248,36,520,"=""0""",58,44.00,19.91,Yes participating without using any Provision or the CEO,"=""040269002780""",Mountain View,4243,Dysart Unified District,45,Math
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Elementary,1389,1249,728,661,42,5,1122,106,91,"=""0""",23,89.85,15.46,Yes under Community Eligibility Option (CEO),"=""040906000932""",Mountain View Elementary School,4260,Washington Elementary School District,18,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Elementary,1389,1249,728,661,42,5,1122,106,91,"=""0""",23,89.85,15.46,Yes under Community Eligibility Option (CEO),"=""040906000932""",Mountain View Elementary School,4260,Washington Elementary School District,13,Math
Arizona,Humboldt Unified District,"=""0403870""",Yavapai County,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Elementary,514,395,270,244,10,1,242,8,230,"=""0""",23,31.00,16.58,Yes participating without using any Provision or the CEO,"=""040387001465""",Mountain View Elementary School,4469,Humboldt Unified District,41,English Language Arts
Arizona,Humboldt Unified District,"=""0403870""",Yavapai County,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Elementary,514,395,270,244,10,1,242,8,230,"=""0""",23,31.00,16.58,Yes participating without using any Provision or the CEO,"=""040387001465""",Mountain View Elementary School,4469,Humboldt Unified District,32,Math
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",High,3256,1106,1681,1575,133,68,876,74,2058,11,36,152.00,21.42,Yes participating without using any Provision or the CEO,"=""040497000406""",Mountain View High School,4235,Mesa Unified District,42,English Language Arts
Arizona,Mesa Unified District,"=""0404970""",Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",High,3256,1106,1681,1575,133,68,876,74,2058,11,36,152.00,21.42,Yes participating without using any Provision or the CEO,"=""040497000406""",Mountain View High School,4235,Mesa Unified District,42,Math
Arizona,Marana Unified District,"=""0404630""",Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",High,1549,495,817,732,17,22,584,57,807,1,61,85.63,18.09,Yes participating without using any Provision or the CEO,"=""040463001372""",Mountain View High School,4404,Marana Unified District,36,English Language Arts
Arizona,Marana Unified District,"=""0404630""",Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",High,1549,495,817,732,17,22,584,57,807,1,61,85.63,18.09,Yes participating without using any Provision or the CEO,"=""040463001372""",Mountain View High School,4404,Marana Unified District,32,Math
Arizona,Cottonwood-Oak Creek Elementary District,"=""0402370""",Yavapai County,"=""04025""",2-No,5-Title I schoolwide school,"=""0404""",Elementary,504,186,260,244,"=""0""",6,125,9,359,"=""0""",5,24.60,20.49,Yes participating without using any Provision or the CEO,"=""040237003241""",Mountain View Preparatory School,4487,Cottonwood-Oak Creek Elementary District,55,English Language Arts
