State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,406.0,Yes participating without using any Provision or the CEO,Middle,Paradise Valley Unified District (4241),405930.0,658,89,343,315,5,16,178,23,391,3,42,29.94,21.98,"=""040593002266""",4241,Mountain Trail Middle School,Paradise Valley Unified District,36,Mathematics
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,408.0,Yes participating without using any Provision or the CEO,Elementary,Dysart Unified District (4243),402690.0,1104,103,553,551,7,8,420,28,562,3,76,50.50,21.86,"=""040269002780""",4243,Mountain View,Dysart Unified District,47,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,408.0,Yes participating without using any Provision or the CEO,Elementary,Dysart Unified District (4243),402690.0,1104,103,553,551,7,8,420,28,562,3,76,50.50,21.86,"=""040269002780""",4243,Mountain View,Dysart Unified District,40,Mathematics
Arizona,Yavapai County,4025.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Humboldt Unified District (4469),403870.0,375,121,206,169,8,0,183,2,169,2,11,26.80,13.99,"=""040387001465""",4469,Mountain View Elementary School,Humboldt Unified District,*,English Language Arts
Arizona,Yavapai County,4025.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Humboldt Unified District (4469),403870.0,375,121,206,169,8,0,183,2,169,2,11,26.80,13.99,"=""040387001465""",4469,Mountain View Elementary School,Humboldt Unified District,20,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),Elementary,Washington Elementary School District (4260),409060.0,1128,1012,583,545,30,4,919,75,81,1,18,75.50,14.94,"=""040906000932""",4260,Mountain View Elementary School,Washington Elementary School District,16,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),Elementary,Washington Elementary School District (4260),409060.0,1128,1012,583,545,30,4,919,75,81,1,18,75.50,14.94,"=""040906000932""",4260,Mountain View Elementary School,Washington Elementary School District,4,Mathematics
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,High,Mesa Unified District (4235),404970.0,3388,386,1737,1651,156,50,985,95,2010,28,64,154.40,21.94,"=""040497000406""",4235,Mountain View High School,Mesa Unified District,55,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,High,Mesa Unified District (4235),404970.0,3388,386,1737,1651,156,50,985,95,2010,28,64,154.40,21.94,"=""040497000406""",4235,Mountain View High School,Mesa Unified District,50,Mathematics
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,High,Marana Unified District (4404),404630.0,1858,248,982,876,19,48,811,41,870,2,67,88.33,21.03,"=""040463001372""",4404,Mountain View High School,Marana Unified District,46,English Language Arts
Arizona,Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,High,Marana Unified District (4404),404630.0,1858,248,982,876,19,48,811,41,870,2,67,88.33,21.03,"=""040463001372""",4404,Mountain View High School,Marana Unified District,35,Mathematics
Arizona,Yavapai County,4025.0,2-No,5-Title I schoolwide school,404.0,No,Elementary,Cottonwood-Oak Creek Elementary District (4487),402370.0,411,–,212,199,5,5,131,5,248,1,16,24.65,16.67,"=""040237003241""",4487,Mountain View Preparatory School,Cottonwood-Oak Creek Elementary District,43,English Language Arts
Arizona,Yavapai County,4025.0,2-No,5-Title I schoolwide school,404.0,No,Elementary,Cottonwood-Oak Creek Elementary District (4487),402370.0,411,–,212,199,5,5,131,5,248,1,16,24.65,16.67,"=""040237003241""",4487,Mountain View Preparatory School,Cottonwood-Oak Creek Elementary District,26,Mathematics
Arizona,Santa Cruz County,4023.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Santa Cruz Valley Unified District (4458),407520.0,379,313,181,198,0,1,367,0,11,0,0,20.54,18.45,"=""040752000635""",4458,Mountain View School,Santa Cruz Valley Unified District,23,English Language Arts
Arizona,Santa Cruz County,4023.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Santa Cruz Valley Unified District (4458),407520.0,379,313,181,198,0,1,367,0,11,0,0,20.54,18.45,"=""040752000635""",4458,Mountain View School,Santa Cruz Valley Unified District,22,Mathematics
Arizona,Pinal County,4021.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,Florence Unified School District (4437),402920.0,209,65,142,67,7,1,65,23,103,2,8,18.00,11.61,"=""040292003389""",4437,Mountain Vista Academy,Florence Unified School District,*,English Language Arts
Arizona,Pinal County,4021.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Other,Florence Unified School District (4437),402920.0,209,65,142,67,7,1,65,23,103,2,8,18.00,11.61,"=""040292003389""",4437,Mountain Vista Academy,Florence Unified School District,*,Mathematics
Arizona,Pinal County,4021.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Oracle Elementary District (4444),405640.0,391,130,193,198,1,0,230,7,145,2,6,27.00,14.48,"=""040564001416""",4444,Mountain Vista School,Oracle Elementary District,33,English Language Arts
Arizona,Pinal County,4021.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Oracle Elementary District (4444),405640.0,391,130,193,198,1,0,230,7,145,2,6,27.00,14.48,"=""040564001416""",4444,Mountain Vista School,Oracle Elementary District,24,Mathematics
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,406.0,Yes participating without using any Provision or the CEO,Middle,Scottsdale Unified District (4240),407570.0,532,29,280,252,4,42,50,14,406,3,13,31.52,16.88,"=""040757001562""",4240,Mountainside Middle School,Scottsdale Unified District,56,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,406.0,Yes participating without using any Provision or the CEO,Middle,Scottsdale Unified District (4240),407570.0,532,29,280,252,4,42,50,14,406,3,13,31.52,16.88,"=""040757001562""",4240,Mountainside Middle School,Scottsdale Unified District,49,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Isaac Elementary District (4259),403960.0,346,303,179,167,4,0,336,5,1,0,0,19.50,17.74,"=""040396002282""",4259,Moya Elementary,Isaac Elementary District,8,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes under Community Eligibility Option (CEO),Elementary,Isaac Elementary District (4259),403960.0,346,303,179,167,4,0,336,5,1,0,0,19.50,17.74,"=""040396002282""",4259,Moya Elementary,Isaac Elementary District,11,Mathematics
Arizona,Graham County,4009.0,2-No,4-Title I schoolwide eligible school-No program,401.0,Yes participating without using any Provision or the CEO,High,Safford Unified District (4218),407240.0,73,24,36,37,0,0,40,0,30,0,3,5.00,14.60,"=""040724000527""",4218,Mt Graham High School,Safford Unified District,8,English Language Arts
Arizona,Graham County,4009.0,2-No,4-Title I schoolwide eligible school-No program,401.0,Yes participating without using any Provision or the CEO,High,Safford Unified District (4218),407240.0,73,24,36,37,0,0,40,0,30,0,3,5.00,14.60,"=""040724000527""",4218,Mt Graham High School,Safford Unified District,*,Mathematics
Arizona,Mohave County,4015.0,2-No,5-Title I schoolwide school,404.0,Yes under Community Eligibility Option (CEO),Elementary,Kingman Unified School District (79598),400295.0,160,144,79,81,0,0,69,1,76,1,13,8.25,19.39,"=""040029500149""",79598,Mt Tipton Elementary School,Kingman Unified School District,18,English Language Arts
Arizona,Mohave County,4015.0,2-No,5-Title I schoolwide school,404.0,Yes under Community Eligibility Option (CEO),Elementary,Kingman Unified School District (79598),400295.0,160,144,79,81,0,0,69,1,76,1,13,8.25,19.39,"=""040029500149""",79598,Mt Tipton Elementary School,Kingman Unified School District,*,Mathematics
Arizona,Graham County,4009.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Other,Fort Thomas Unified District (4221),403200.0,27,23,13,14,27,0,0,0,0,0,0,–,–,"=""040320002946""",4221,Mt. Turnbull Academy,Fort Thomas Unified District,*,English Language Arts
Arizona,Graham County,4009.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Other,Fort Thomas Unified District (4221),403200.0,27,23,13,14,27,0,0,0,0,0,0,–,–,"=""040320002946""",4221,Mt. Turnbull Academy,Fort Thomas Unified District,*,Mathematics
ARIZONA,Graham County,4009.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Elementary,Fort Thomas Unified District (4221),403200.0,125,93,70,55,125,0,0,0,0,0,0,7.00,17.86,"=""040320003460""",4221,Mt. Turnbull Elementary School,Fort Thomas Unified District,*,English Language Arts
ARIZONA,Graham County,4009.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Elementary,Fort Thomas Unified District (4221),403200.0,125,93,70,55,125,0,0,0,0,0,0,7.00,17.86,"=""040320003460""",4221,Mt. Turnbull Elementary School,Fort Thomas Unified District,*,Mathematics
Arizona,Mohave County,4015.0,2-No,†,401.0,†,Not Reported,Peach Springs Unified District (4369),406120.0,†,†,†,†,†,†,†,†,†,†,†,†,†,"=""040612002033""",4369,Music Mountain Jr./Sr. High School,Peach Springs Unified District,*,English Language Arts
Arizona,Mohave County,4015.0,2-No,†,401.0,†,Not Reported,Peach Springs Unified District (4369),406120.0,†,†,†,†,†,†,†,†,†,†,†,†,†,"=""040612002033""",4369,Music Mountain Jr./Sr. High School,Peach Springs Unified District,*,Mathematics
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,269,214,132,137,9,4,144,60,41,2,9,25.68,10.48,"=""040880000871""",4403,Myers-Ganoung Elementary School,Tucson Unified District,17,English Language Arts
Arizona,Pima County,4019.0,2-No,5-Title I schoolwide school,402.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,269,214,132,137,9,4,144,60,41,2,9,25.68,10.48,"=""040880000871""",4403,Myers-Ganoung Elementary School,Tucson Unified District,14,Mathematics
Arizona,Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Naco Elementary District (4176),405430.0,302,102,145,157,0,2,293,0,7,0,0,17.00,17.76,"=""040543000448""",4176,Naco Elementary School,Naco Elementary District,13,English Language Arts
Arizona,Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Elementary,Naco Elementary District (4176),405430.0,302,102,145,157,0,2,293,0,7,0,0,17.00,17.76,"=""040543000448""",4176,Naco Elementary School,Naco Elementary District,7,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Nadaburg Unified School District (4252),405460.0,371,98,191,180,2,1,170,5,189,0,4,22.00,16.86,"=""040546000449""",4252,Nadaburg Elementary School,Nadaburg Unified School District,*,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Nadaburg Unified School District (4252),405460.0,371,98,191,180,2,1,170,5,189,0,4,22.00,16.86,"=""040546000449""",4252,Nadaburg Elementary School,Nadaburg Unified School District,23,Mathematics
ARIZONA,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,No,High,Nadaburg Unified School District (4252),405460.0,6,–,2,4,0,0,3,0,2,0,1,–,–,"=""040546003623""",4252,Nadaburg Online Virtual Academy,Nadaburg Unified School District,34,English Language Arts
ARIZONA,Maricopa County,4013.0,2-No,6-Not a Title I school,404.0,No,High,Nadaburg Unified School District (4252),405460.0,6,–,2,4,0,0,3,0,2,0,1,–,–,"=""040546003623""",4252,Nadaburg Online Virtual Academy,Nadaburg Unified School District,*,Mathematics
Arizona,Mohave County,4015.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Lake Havasu Unified District (4368),404280.0,406,91,209,197,0,0,114,0,274,1,17,21.00,19.33,"=""040428001129""",4368,Nautilus Elementary School,Lake Havasu Unified District,33,English Language Arts
Arizona,Mohave County,4015.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Lake Havasu Unified District (4368),404280.0,406,91,209,197,0,0,114,0,274,1,17,21.00,19.33,"=""040428001129""",4368,Nautilus Elementary School,Lake Havasu Unified District,41,Mathematics
Arizona,Navajo County,4017.0,2-No,6-Not a Title I school,401.0,Yes under Community Eligibility Option (CEO),High,Navajo County Accommodation District #99 (4386),405500.0,13,4,6,7,4,0,4,0,3,2,0,2.00,6.50,"=""040550001237""",4386,Navajo County Instruction for Success (NCIS),Navajo County Accommodation District #99,*,English Language Arts
Arizona,Navajo County,4017.0,2-No,6-Not a Title I school,401.0,Yes under Community Eligibility Option (CEO),High,Navajo County Accommodation District #99 (4386),405500.0,13,4,6,7,4,0,4,0,3,2,0,2.00,6.50,"=""040550001237""",4386,Navajo County Instruction for Success (NCIS),Navajo County Accommodation District #99,*,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes participating without using any Provision or the CEO,Elementary,Scottsdale Unified District (4240),407570.0,447,110,245,202,29,11,138,26,228,0,15,32.50,13.75,"=""040757000655""",4240,Navajo Elementary School,Scottsdale Unified District,46,English Language Arts
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes participating without using any Provision or the CEO,Elementary,Scottsdale Unified District (4240),407570.0,447,110,245,202,29,11,138,26,228,0,15,32.50,13.75,"=""040757000655""",4240,Navajo Elementary School,Scottsdale Unified District,41,Mathematics
Arizona,Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,405.0,Yes participating without using any Provision or the CEO,Elementary,Chandler Unified District #80 (4242),401870.0,511,47,262,249,22,7,127,31,302,0,22,32.30,15.82,"=""040187002380""",4242,Navarrete Elementary,Chandler Unified District #80,56,English Language Arts
Arizona,Maricopa County,4013.0,2-No,1-Title I targeted assistance eligible school-No program,405.0,Yes participating without using any Provision or the CEO,Elementary,Chandler Unified District #80 (4242),401870.0,511,47,262,249,22,7,127,31,302,0,22,32.30,15.82,"=""040187002380""",4242,Navarrete Elementary,Chandler Unified District #80,49,Mathematics
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,Elementary,Gilbert Unified District (4239),403400.0,764,44,356,408,5,87,161,18,429,2,62,39.77,19.21,"=""040340001064""",4239,Neely Traditional Academy,Gilbert Unified District,86,English Language Arts
Arizona,Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,Elementary,Gilbert Unified District (4239),403400.0,764,44,356,408,5,87,161,18,429,2,62,39.77,19.21,"=""040340001064""",4239,Neely Traditional Academy,Gilbert Unified District,83,Mathematics
Arizona,Maricopa County,4013.0,2-No,5-Title I schoolwide school,407.0,Yes participating without using any Provision or the CEO,Elementary,Tempe School District (4258),408310.0,683,222,353,330,12,7,535,84,29,8,8,53.50,12.77,"=""040831000782""",4258,Nevitt Elementary School,Tempe School District,27,English Language Arts
