State Name,Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Full-Time Equivalent (FTE) Teachers,Pupil/Teacher Ratio,School ID - NCES Assigned,School Name,District Entity ID,District Name,Percent Passing,Subject
Arizona,Peoria Unified School District,"=""0406250""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,837,554,460,377,10,41,501,43,222,1,19,41.60,20.12,"=""040625000507""",Alta Loma School,4237,Peoria Unified School District,32,Math
Arizona,Washington Elementary School District,"=""0409060""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),1-Primary,647,"=""0""",332,315,25,22,332,116,129,"=""0""",23,36.30,17.82,"=""040906000916""",Alta Vista Elementary School,4260,Washington Elementary School District,24,English Language Arts
Arizona,Washington Elementary School District,"=""0409060""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0406""",Yes under Community Eligibility Option (CEO),1-Primary,647,"=""0""",332,315,25,22,332,116,129,"=""0""",23,36.30,17.82,"=""040906000916""",Alta Vista Elementary School,4260,Washington Elementary School District,24,Math
Arizona,Altar Valley Elementary District,"=""0404770""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,2-Middle,311,194,157,154,19,2,168,"=""0""",116,"=""0""",6,13.60,22.87,"=""040477001005""",Altar Valley Middle School,4418,Altar Valley Elementary District,22,English Language Arts
Arizona,Altar Valley Elementary District,"=""0404770""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,2-Middle,311,194,157,154,19,2,168,"=""0""",116,"=""0""",6,13.60,22.87,"=""040477001005""",Altar Valley Middle School,4418,Altar Valley Elementary District,21,Math
Arizona,Tucson Youth Development/ACE Charter High School,"=""0400079""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,3-High,134,130,71,63,5,"=""0""",107,7,15,"=""0""","=""0""",–,–,"=""040007901008""",Alternative Computerized Education (ACE) Charter High School,4422,Tucson Youth Development/ACE Charter High School,5,English Language Arts
Arizona,Tucson Youth Development/ACE Charter High School,"=""0400079""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,3-High,134,130,71,63,5,"=""0""",107,7,15,"=""0""","=""0""",–,–,"=""040007901008""",Alternative Computerized Education (ACE) Charter High School,4422,Tucson Youth Development/ACE Charter High School,4,Math
Arizona,Baboquivari Unified School District #40,"=""0403950""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",No,3-High,45,–,30,15,43,"=""0""",2,"=""0""","=""0""","=""0""","=""0""",1.00,45.00,"=""040395003222""",Alternative High School (Indian Oasis High School),4412,Baboquivari Unified School District #40,*,English Language Arts
Arizona,Baboquivari Unified School District #40,"=""0403950""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",No,3-High,45,–,30,15,43,"=""0""",2,"=""0""","=""0""","=""0""","=""0""",1.00,45.00,"=""040395003222""",Alternative High School (Indian Oasis High School),4412,Baboquivari Unified School District #40,*,Math
Arizona,Baboquivari Unified School District #40,"=""0403950""",PIMA COUNTY,"=""04019""",2-No,4-Title I schoolwide eligible school-No program,"=""0403""",No,2-Middle,8,–,7,1,7,"=""0""",1,"=""0""","=""0""","=""0""","=""0""",1.00,8.00,"=""040395003210""",Alternative Middle School (Indian Oasis Middle School),4412,Baboquivari Unified School District #40,*,English Language Arts
Arizona,Baboquivari Unified School District #40,"=""0403950""",PIMA COUNTY,"=""04019""",2-No,4-Title I schoolwide eligible school-No program,"=""0403""",No,2-Middle,8,–,7,1,7,"=""0""",1,"=""0""","=""0""","=""0""","=""0""",1.00,8.00,"=""040395003210""",Alternative Middle School (Indian Oasis Middle School),4412,Baboquivari Unified School District #40,*,Math
Arizona,Pendergast Elementary District,"=""0406210""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,706,324,382,324,8,5,617,36,36,"=""0""",4,31.50,22.41,"=""040621002570""",Amberlea Elementary School,4283,Pendergast Elementary District,23,English Language Arts
Arizona,Pendergast Elementary District,"=""0406210""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,706,324,382,324,8,5,617,36,36,"=""0""",4,31.50,22.41,"=""040621002570""",Amberlea Elementary School,4283,Pendergast Elementary District,28,Math
Arizona,Arizona Montessori Charter School at Anthem,"=""0400415""",MARICOPA COUNTY,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,188,23,80,108,"=""0""",4,19,11,136,"=""0""",18,–,–,"=""040041502414""",AMCS at Anthem dba Caurus Academy,85749,Arizona Montessori Charter School at Anthem,47,English Language Arts
Arizona,Arizona Montessori Charter School at Anthem,"=""0400415""",MARICOPA COUNTY,"=""04013""",1-Yes,2-Title I targeted assistance school,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,188,23,80,108,"=""0""",4,19,11,136,"=""0""",18,–,–,"=""040041502414""",AMCS at Anthem dba Caurus Academy,85749,Arizona Montessori Charter School at Anthem,38,Math
Arizona,American Heritage Academy,"=""0400130""",YAVAPAI COUNTY,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0401""",No,1-Primary,162,–,92,70,24,2,13,"=""0""",120,2,1,–,–,"=""040013002569""",American Heritage Academy - Camp Verde,6365,American Heritage Academy,31,English Language Arts
Arizona,American Heritage Academy,"=""0400130""",YAVAPAI COUNTY,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0401""",No,1-Primary,162,–,92,70,24,2,13,"=""0""",120,2,1,–,–,"=""040013002569""",American Heritage Academy - Camp Verde,6365,American Heritage Academy,28,Math
Arizona,American Heritage Academy,"=""0400130""",YAVAPAI COUNTY,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",No,4-Other,292,–,145,147,8,4,44,3,229,"=""0""",4,–,–,"=""040013001803""",American Heritage Academy - Cottonwood,6365,American Heritage Academy,40,English Language Arts
Arizona,American Heritage Academy,"=""0400130""",YAVAPAI COUNTY,"=""04025""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",No,4-Other,292,–,145,147,8,4,44,3,229,"=""0""",4,–,–,"=""040013001803""",American Heritage Academy - Cottonwood,6365,American Heritage Academy,23,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",MARICOPA COUNTY,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,4-Other,170,127,89,81,5,4,94,31,23,1,12,–,–,"=""040013101781""",AmeriSchools Academy - Camelback,6355,"The Charter Foundation, Inc.",32,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",MARICOPA COUNTY,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,4-Other,170,127,89,81,5,4,94,31,23,1,12,–,–,"=""040013101781""",AmeriSchools Academy - Camelback,6355,"The Charter Foundation, Inc.",35,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",No,4-Other,194,–,100,94,7,"=""0""",102,15,64,2,4,–,–,"=""040013102070""",AmeriSchools Academy - Country Club,6355,"The Charter Foundation, Inc.",31,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",PIMA COUNTY,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0402""",No,4-Other,194,–,100,94,7,"=""0""",102,15,64,2,4,–,–,"=""040013102070""",AmeriSchools Academy - Country Club,6355,"The Charter Foundation, Inc.",36,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",YUMA COUNTY,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,1-Primary,197,–,103,94,"=""0""",4,138,"=""0""",51,1,3,–,–,"=""040013101960""",AmeriSchools Academy - Yuma,6355,"The Charter Foundation, Inc.",29,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",YUMA COUNTY,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,1-Primary,197,–,103,94,"=""0""",4,138,"=""0""",51,1,3,–,–,"=""040013101960""",AmeriSchools Academy - Yuma,6355,"The Charter Foundation, Inc.",40,Math
Arizona,The Charter Foundation  Inc.,"=""0400131""",YUMA COUNTY,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,1-Primary,234,–,107,127,5,3,158,5,63,"=""0""","=""0""",–,–,"=""040013103274""",Amerischools Academy North,6355,"The Charter Foundation, Inc.",39,English Language Arts
Arizona,The Charter Foundation  Inc.,"=""0400131""",YUMA COUNTY,"=""04027""",1-Yes,5-Title I schoolwide school,"=""0403""",No,1-Primary,234,–,107,127,5,3,158,5,63,"=""0""","=""0""",–,–,"=""040013103274""",Amerischools Academy North,6355,"The Charter Foundation, Inc.",53,Math
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",No,1-Primary,5,–,3,2,"=""0""","=""0""",1,"=""0""",4,"=""0""","=""0""",1.00,5.00,"=""040068003314""",Amphi Academy at Donaldson,4406,Amphitheater Unified District,*,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",No,1-Primary,5,–,3,2,"=""0""","=""0""",1,"=""0""",4,"=""0""","=""0""",1.00,5.00,"=""040068003314""",Amphi Academy at Donaldson,4406,Amphitheater Unified District,*,Math
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,3-High,1221,890,660,561,35,61,765,125,207,4,24,64.54,18.92,"=""040068000032""",Amphitheater High School,4406,Amphitheater Unified District,14,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,3-High,1221,890,660,561,35,61,765,125,207,4,24,64.54,18.92,"=""040068000032""",Amphitheater High School,4406,Amphitheater Unified District,12,Math
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,644,508,317,327,18,23,397,82,110,3,11,40.50,15.90,"=""040068000020""",Amphitheater Middle School,4406,Amphitheater Unified District,20,English Language Arts
Arizona,Amphitheater Unified District,"=""0400680""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,2-Middle,644,508,317,327,18,23,397,82,110,3,11,40.50,15.90,"=""040068000020""",Amphitheater Middle School,4406,Amphitheater Unified District,17,Math
Arizona,Roosevelt Elementary District,"=""0407080""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,109,"=""0""",83,26,"=""0""",1,47,45,14,"=""0""",2,21.50,5.07,"=""040708000600""",Amy L. Houston Academy,4279,Roosevelt Elementary District,<2,English Language Arts
Arizona,Roosevelt Elementary District,"=""0407080""",MARICOPA COUNTY,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,1-Primary,109,"=""0""",83,26,"=""0""",1,47,45,14,"=""0""",2,21.50,5.07,"=""040708000600""",Amy L. Houston Academy,4279,Roosevelt Elementary District,<2,Math
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,567,42,284,283,6,54,54,13,427,2,11,31.19,18.18,"=""040757001327""",Anasazi Elementary,4240,Scottsdale Unified District,66,English Language Arts
Arizona,Scottsdale Unified District,"=""0407570""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,1-Primary,567,42,284,283,6,54,54,13,427,2,11,31.19,18.18,"=""040757001327""",Anasazi Elementary,4240,Scottsdale Unified District,72,Math
Arizona,Vail Unified District,"=""0408850""",PIMA COUNTY,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,3-High,620,141,314,306,2,19,164,24,400,"=""0""",11,34.10,18.18,"=""040885003272""",Andrada Polytechnic High School,4413,Vail Unified District,45,English Language Arts
Arizona,Vail Unified District,"=""0408850""",PIMA COUNTY,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,3-High,620,141,314,306,2,19,164,24,400,"=""0""",11,34.10,18.18,"=""040885003272""",Andrada Polytechnic High School,4413,Vail Unified District,37,Math
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,389,241,218,171,3,3,160,14,173,2,34,18.00,21.61,"=""040880000850""",Anna Henry Elementary School,4403,Tucson Unified District,26,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,389,241,218,171,3,3,160,14,173,2,34,18.00,21.61,"=""040880000850""",Anna Henry Elementary School,4403,Tucson Unified District,33,Math
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,347,317,191,156,179,"=""0""",151,2,7,"=""0""",8,18.00,19.28,"=""040880000858""",Anna Lawrence Intermediate School,4403,Tucson Unified District,13,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,1-Primary,347,317,191,156,179,"=""0""",151,2,7,"=""0""",8,18.00,19.28,"=""040880000858""",Anna Lawrence Intermediate School,4403,Tucson Unified District,14,Math
Arizona,Chandler Unified District #80,"=""0401870""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,889,138,456,433,28,111,125,34,566,"=""0""",25,41.00,21.68,"=""040187001532""",Anna Marie Jacobson  Elementary School,4242,Chandler Unified District #80,67,English Language Arts
Arizona,Chandler Unified District #80,"=""0401870""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0405""",Yes participating without using any Provision or the CEO,1-Primary,889,138,456,433,28,111,125,34,566,"=""0""",25,41.00,21.68,"=""040187001532""",Anna Marie Jacobson  Elementary School,4242,Chandler Unified District #80,66,Math
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,584,335,317,267,7,8,251,22,242,"=""0""",54,28.00,20.86,"=""040880000819""",Annie Kellond Elementary School,4403,Tucson Unified District,49,English Language Arts
Arizona,Tucson Unified District,"=""0408800""",PIMA COUNTY,"=""04019""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,1-Primary,584,335,317,267,7,8,251,22,242,"=""0""",54,28.00,20.86,"=""040880000819""",Annie Kellond Elementary School,4403,Tucson Unified District,43,Math
Arizona,Antelope Union High School District,"=""0400720""",YUMA COUNTY,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,3-High,240,187,131,109,1,1,186,1,49,1,1,19.50,12.31,"=""040072000034""",Antelope Union High School,4506,Antelope Union High School District,10,English Language Arts
Arizona,Antelope Union High School District,"=""0400720""",YUMA COUNTY,"=""04027""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,3-High,240,187,131,109,1,1,186,1,49,1,1,19.50,12.31,"=""040072000034""",Antelope Union High School,4506,Antelope Union High School District,8,Math
Arizona,Florence Unified School District,"=""0402920""",PINAL COUNTY,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,4-Other,826,495,445,381,14,10,236,69,467,4,26,37.00,22.32,"=""040292002637""",Anthem Elementary School,4437,Florence Unified School District,34,English Language Arts
Arizona,Florence Unified School District,"=""0402920""",PINAL COUNTY,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,4-Other,826,495,445,381,14,10,236,69,467,4,26,37.00,22.32,"=""040292002637""",Anthem Elementary School,4437,Florence Unified School District,28,Math
Arizona,Deer Valley Unified District,"=""0407750""",MARICOPA COUNTY,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0408""",Yes participating without using any Provision or the CEO,1-Primary,771,129,395,376,9,11,83,18,639,2,9,44.40,17.36,"=""040775001874""",Anthem School,4246,Deer Valley Unified District,55,English Language Arts
